"index","year","first_name","sex","num"
"7185","1953","Kathy","F","13399"
"7186","1961","Kathy","F","16379"
"7187","1951","Kathy","F","10408"
"7188","1952","Kathy","F","12368"
"7189","1956","Kathy","F","17177"
"7190","1948","Kathy","F","6148"
"7191","1963","Kathy","F","12218"
"7192","1960","Kathy","F","18479"
"7193","1964","Kathy","F","10373"
"7194","1954","Kathy","F","14174"
"7195","1962","Kathy","F","14759"
"7196","1966","Kathy","F","6319"
"7197","1957","Kathy","F","20231"
"7198","1947","Kathy","F","5697"
"7199","1955","Kathy","F","15325"
"7200","1980","Katie","F","6135"
"7201","1988","Katie","F","7767"
"7202","1984","Katie","F","7174"
"7203","1981","Katie","F","6600"
"7204","1986","Katie","F","8333"
"7205","1990","Katie","F","6514"
"7206","1983","Katie","F","6704"
"7207","1985","Katie","F","7995"
"7208","1987","Katie","F","8195"
"7209","1991","Katie","F","6423"
"7210","1993","Katie","F","5456"
"7211","1992","Katie","F","6111"
"7212","1989","Katie","F","7290"
"7213","1982","Katie","F","6681"
"7214","2002","Kayla","F","11310"
"7215","1996","Kayla","F","15269"
"7216","1991","Kayla","F","18545"
"7217","1997","Kayla","F","13885"
"7218","2000","Kayla","F","13312"
"7219","2005","Kayla","F","8619"
"7220","1998","Kayla","F","13422"
"7221","2006","Kayla","F","8224"
"7222","2001","Kayla","F","11892"
"7223","1992","Kayla","F","16517"
"7224","1987","Kayla","F","10578"
"7225","1990","Kayla","F","17538"
"7226","1995","Kayla","F","16087"
"7227","1993","Kayla","F","15452"
"7228","1989","Kayla","F","14903"
"7229","2003","Kayla","F","10955"
"7230","2004","Kayla","F","9771"
"7231","1988","Kayla","F","13431"
"7232","2007","Kayla","F","7577"
"7233","2008","Kayla","F","6834"
"7234","2010","Kayla","F","5056"
"7235","1994","Kayla","F","15883"
"7236","2009","Kayla","F","5842"
"7237","1999","Kayla","F","13290"
"7238","2010","Kaylee","F","6101"
"7239","2009","Kaylee","F","7216"
"7240","2008","Kaylee","F","6296"
"7241","2012","Kaylee","F","5625"
"7242","2007","Kaylee","F","6044"
"7243","2003","Kaylee","F","5452"
"7244","2013","Kaylee","F","5125"
"7245","2004","Kaylee","F","5442"
"7246","2006","Kaylee","F","5994"
"7247","2011","Kaylee","F","6044"
"7248","2005","Kaylee","F","5870"
"7249","1982","Keith","M","5620"
"7250","1962","Keith","M","11625"
"7251","1963","Keith","M","12240"
"7252","1971","Keith","M","9860"
"7253","1986","Keith","M","5036"
"7254","1978","Keith","M","6173"
"7255","1979","Keith","M","6192"
"7256","1958","Keith","M","11896"
"7257","1970","Keith","M","9613"
"7258","1972","Keith","M","9152"
"7259","1984","Keith","M","5328"
"7260","1975","Keith","M","6825"
"7261","1951","Keith","M","5768"
"7262","1954","Keith","M","8359"
"7263","1964","Keith","M","11657"
"7264","1961","Keith","M","12278"
"7265","1956","Keith","M","11486"
"7266","1973","Keith","M","8167"
"7267","1960","Keith","M","12181"
"7268","1977","Keith","M","6601"
"7269","1983","Keith","M","5316"
"7270","1967","Keith","M","11008"
"7271","1965","Keith","M","10678"
"7272","1969","Keith","M","9445"
"7273","1957","Keith","M","12426"
"7274","1974","Keith","M","7390"
"7275","1980","Keith","M","5887"
"7276","1959","Keith","M","11743"
"7277","1968","Keith","M","9866"
"7278","1953","Keith","M","7378"
"7279","1966","Keith","M","11612"
"7280","1976","Keith","M","6750"
"7281","1952","Keith","M","7173"
"7282","1981","Keith","M","5619"
"7283","1955","Keith","M","10415"
"7284","1985","Keith","M","5215"
"7285","1970","Kelly","F","14611"
"7286","1981","Kelly","F","11876"
